loyalty_number,country,province,city,postal code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_date,cancellation_date
901690,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,72638.0,Married,Nova,6661.18,Standard,2013-07-01,
207220,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Married,Nova,6661.74,Standard,2016-10-01,
490932,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Married,Nova,6669.18,Standard,2015-09-01,
159351,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,73273.0,Married,Nova,6670.85,Standard,2013-08-01,
714757,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Nova,6671.77,Standard,2016-06-01,
296412,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,99204.0,Married,Star,4533.73,2018 Promotion,2018-04-01,2018-05-01
755406,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,99706.0,Married,Nova,6674.46,Standard,2014-11-01,
245440,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Single,Nova,6679.14,Standard,2013-07-01,2017-04-01
853266,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,49785.0,Married,Nova,6680.15,Standard,2018-06-01,
563428,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,49302.0,Married,Nova,6687.59,Standard,2014-10-01,2015-01-01
125919,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,73602.0,Married,Nova,6689.02,Standard,2016-11-01,
360256,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,73602.0,Married,Nova,6689.02,Standard,2017-07-01,
468192,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,73602.0,Married,Nova,6689.02,Standard,2016-05-01,
711775,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,73602.0,Married,Nova,6689.02,Standard,2015-04-01,2015-06-01
480502,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,73792.0,Married,Nova,6696.9,Standard,2017-10-01,2018-11-01
700430,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Nova,6699.22,Standard,2012-10-01,
828988,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,73176.0,Married,Nova,6701.57,Standard,2015-11-01,
783928,Canada,Ontario,Toronto,M2P 4F6,Male,High School or Below,56797.0,Married,Nova,6701.77,Standard,2016-01-01,
288491,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,64756.0,Married,Nova,6712.29,Standard,2014-06-01,
985211,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Married,Nova,6714.07,Standard,2014-04-01,
628924,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Nova,6715.34,Standard,2016-02-01,
157672,Canada,Ontario,Trenton,K8V 4B2,Male,Master,107927.0,Married,Nova,6715.59,Standard,2017-07-01,
120140,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58623.0,Married,Nova,6721.89,Standard,2015-03-01,
313837,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Single,Star,4556.59,2018 Promotion,2018-03-01,2018-11-01
888430,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Nova,6731.05,Standard,2018-05-01,
892632,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Nova,6739.32,Standard,2015-08-01,
331992,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Nova,6739.66,Standard,2018-11-01,
424917,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Nova,6743.12,Standard,2015-12-01,
570796,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Nova,6743.13,Standard,2014-12-01,
402706,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Nova,6744.19,Standard,2014-07-01,
557458,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Married,Nova,6744.19,Standard,2016-04-01,
410218,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70732.0,Married,Nova,6745.89,Standard,2014-12-01,
567261,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,83369.0,Married,Nova,6746.43,Standard,2012-10-01,
241455,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,258663.0,Divorced,Nova,6747.52,Standard,2018-07-01,
580472,Canada,Quebec,Montreal,H2Y 4R4,Female,Doctor,258663.0,Divorced,Nova,6747.52,Standard,2012-11-01,
522111,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,81975.0,Single,Nova,6748.23,Standard,2014-11-01,
569720,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Married,Nova,6751.44,Standard,2012-11-01,
932100,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,56265.0,Married,Nova,6756.65,Standard,2013-12-01,2015-05-01
277188,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,83736.0,Divorced,Nova,6761.11,Standard,2015-03-01,
356812,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Nova,6763.18,Standard,2013-05-01,
888115,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,60920.0,Married,Nova,6767.81,Standard,2016-12-01,
873468,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6769.32,Standard,2014-03-01,
117358,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,86365.0,Divorced,Nova,6770.31,Standard,2018-11-01,
205195,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,86365.0,Divorced,Nova,6770.31,Standard,2013-04-01,2016-01-01
118379,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,2014-03-01,
229210,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,2014-02-01,
963642,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Nova,6778.84,Standard,2016-08-01,
681822,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,51017.0,Married,Nova,6782.56,Standard,2014-02-01,
193953,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Nova,6784.89,Standard,2015-06-01,
776956,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,55696.0,Single,Star,4589.94,2018 Promotion,2018-04-01,
299501,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,6785.54,Standard,2015-06-01,
627778,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6788.08,Standard,2017-04-01,
590727,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Nova,6791.22,Standard,2017-05-01,2018-01-01
669501,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Nova,6791.22,Standard,2014-12-01,
939766,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48188.0,Married,Nova,6793.77,Standard,2017-02-01,
971164,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,48188.0,Married,Nova,6793.77,Standard,2015-05-01,
779435,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,4645.84,2018 Promotion,2018-03-01,2018-11-01
441113,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,55701.0,Single,Nova,6798.27,Standard,2015-02-01,
170656,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,66629.0,Married,Nova,6802.07,Standard,2014-09-01,
676371,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,66629.0,Married,Nova,6802.07,Standard,2017-12-01,
244099,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Star,4863.54,2018 Promotion,2018-02-01,
713085,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,59595.0,Married,Nova,6806.49,Standard,2017-02-01,
197509,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55898.0,Married,Nova,6807.27,Standard,2015-06-01,
264904,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Married,Nova,6810.53,Standard,2018-09-01,
152016,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,-58486.0,Married,Aurora,5067.21,2018 Promotion,2018-02-01,
891810,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,48365.0,Divorced,Nova,6819.23,Standard,2012-09-01,
361707,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Nova,6829.41,Standard,2015-09-01,
292617,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Nova,6832.11,Standard,2015-11-01,
853608,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,80661.0,Married,Nova,6832.37,Standard,2014-07-01,
871287,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,80661.0,Married,Nova,6832.37,Standard,2013-08-01,
300051,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,98313.0,Married,Nova,6837.54,Standard,2012-05-01,
703505,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,98313.0,Married,Nova,6837.54,Standard,2015-10-01,2018-11-01
201683,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,69854.0,Married,Nova,6837.93,Standard,2013-01-01,
324143,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,121241.0,Married,Nova,6838.77,Standard,2014-09-01,
950947,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Doctor,121241.0,Married,Nova,6838.77,Standard,2014-12-01,2016-05-01
126219,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Divorced,Nova,6846.15,Standard,2014-01-01,
668325,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Divorced,Nova,6846.15,Standard,2018-05-01,
712026,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Divorced,Nova,6846.15,Standard,2013-12-01,
828918,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Divorced,Nova,6846.15,Standard,2014-11-01,
928804,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Divorced,Nova,6846.15,Standard,2012-10-01,
327910,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,83889.0,Married,Nova,6847.12,Standard,2015-11-01,
553530,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Nova,6847.59,Standard,2016-01-01,
720536,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Nova,6852.0,Standard,2014-09-01,2015-05-01
971627,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,71992.0,Married,Nova,6862.51,Standard,2016-11-01,
120868,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,2017-01-01,
163388,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,2014-12-01,
280659,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,50458.0,Married,Nova,6863.12,Standard,2017-10-01,
615578,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Divorced,Nova,6866.09,Standard,2012-07-01,
726735,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,6870.61,Standard,2017-05-01,
473648,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Nova,6871.97,Standard,2018-08-01,
183096,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,48073.0,Divorced,Nova,6874.33,Standard,2014-04-01,
577151,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,86729.0,Married,Aurora,5067.51,2018 Promotion,2018-04-01,
239184,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Divorced,Nova,6877.82,Standard,2013-11-01,
653304,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,36084.0,Married,Aurora,5184.95,2018 Promotion,2018-02-01,2018-10-01
772381,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,78691.0,Married,Nova,6880.47,Standard,2013-05-01,
319433,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,94010.0,Married,Nova,6883.69,Standard,2015-09-01,
582429,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,57236.0,Married,Nova,6886.32,Standard,2013-08-01,2018-02-01
755362,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,54455.0,Married,Nova,6889.62,Standard,2017-07-01,
616611,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,83824.0,Married,Nova,6898.46,Standard,2013-08-01,2015-02-01
553089,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Nova,6900.95,Standard,2012-06-01,
983968,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,6904.08,Standard,2016-12-01,
411204,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,63218.0,Married,Nova,6907.55,Standard,2015-02-01,
347629,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Nova,6912.04,Standard,2017-06-01,
207860,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,,Single,Nova,6919.02,Standard,2017-10-01,2018-06-01
485933,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Nova,6919.02,Standard,2012-09-01,
548126,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81325.0,Married,Nova,6921.0,Standard,2015-09-01,
907934,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,High School or Below,52717.0,Married,Nova,6921.97,Standard,2013-04-01,
761694,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,96954.0,Married,Nova,6925.18,Standard,2017-05-01,
728586,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,85758.0,Married,Aurora,5227.1,2018 Promotion,2018-04-01,
740407,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,48669.0,Married,Nova,6928.6,Standard,2018-09-01,
185561,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Nova,6933.34,Standard,2013-03-01,
495912,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Nova,6933.34,Standard,2014-08-01,
527838,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,6940.07,Standard,2014-09-01,
235709,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Nova,6941.9,Standard,2016-10-01,2018-12-01
777351,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,6943.74,Standard,2013-03-01,
585793,Canada,Ontario,London,M5B 3E4,Male,College,,Single,Nova,6944.74,Standard,2016-09-01,
383147,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,120975.0,Married,Nova,6945.02,Standard,2015-11-01,
653890,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Nova,6947.84,Standard,2015-06-01,2016-02-01
475395,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61614.0,Single,Nova,6948.33,Standard,2017-09-01,2018-05-01
272250,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,53061.0,Married,Aurora,5246.28,2018 Promotion,2018-03-01,
690776,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Nova,6948.42,Standard,2015-05-01,
193147,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Married,Nova,6950.53,Standard,2014-03-01,
477787,Canada,Ontario,Kingston,M9K 2P4,Female,College,,Married,Nova,6950.53,Standard,2018-01-01,
699739,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Single,Nova,6952.65,Standard,2013-06-01,
102207,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,86413.0,Divorced,Nova,6960.92,Standard,2012-05-01,
764578,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,86413.0,Divorced,Nova,6960.92,Standard,2014-03-01,
570469,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Married,Nova,6964.05,Standard,2012-06-01,
559005,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Aurora,5247.85,2018 Promotion,2018-03-01,
890617,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,6966.14,Standard,2013-06-01,
983199,Canada,Ontario,Toronto,P1W 1K4,Female,Doctor,274508.0,Married,Nova,6966.32,Standard,2018-11-01,
663513,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,62521.0,Married,Nova,6966.69,Standard,2014-08-01,
487726,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Nova,6968.34,Standard,2015-04-01,
255623,Canada,Quebec,Montreal,H2Y 2W2,Female,Doctor,269847.0,Married,Nova,6969.88,Standard,2015-09-01,2016-12-01
982501,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Single,Nova,6979.54,Standard,2017-12-01,
517129,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6980.33,Standard,2013-09-01,2014-07-01
747655,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,57397.0,Married,Nova,6981.08,Standard,2012-04-01,
190561,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48324.0,Married,Nova,6988.4,Standard,2012-07-01,
997653,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Nova,6990.69,Standard,2016-10-01,2017-06-01
305150,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,48421.0,Married,Nova,6990.92,Standard,2013-05-01,
918053,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,72792.0,Married,Nova,6997.01,Standard,2014-03-01,
948831,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Nova,7007.27,Standard,2016-07-01,
726684,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Master,123841.0,Married,Nova,7019.18,Standard,2015-08-01,
590936,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67116.0,Married,Nova,7025.65,Standard,2013-10-01,
806348,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Nova,7027.76,Standard,2014-03-01,2018-05-01
480021,Canada,Nova Scotia,Halifax,B3C 2M8,Female,High School or Below,56201.0,Married,Nova,7028.94,Standard,2016-04-01,2017-05-01
953341,Canada,Quebec,Quebec City,G1B 3L5,Male,High School or Below,56201.0,Married,Nova,7028.94,Standard,2013-02-01,
682840,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,48852.0,Married,Nova,7034.35,Standard,2015-12-01,
733434,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,49643.0,Married,Nova,7039.26,Standard,2015-09-01,2016-02-01
446662,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Nova,7046.48,Standard,2018-11-01,
863809,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,178806.0,Married,Nova,7048.54,Standard,2018-01-01,2018-09-01
190256,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,70676.0,Divorced,Nova,7053.3,Standard,2012-06-01,
411272,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Nova,7055.96,Standard,2018-10-01,
749566,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,86124.0,Married,Aurora,5317.81,2018 Promotion,2018-04-01,
388624,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,59596.0,Married,Nova,7057.89,Standard,2017-05-01,
712132,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,78641.0,Married,Nova,7069.74,Standard,2015-07-01,2016-05-01
367511,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,101063.0,Married,Nova,7074.4,Standard,2016-03-01,
771667,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,48899.0,Married,Nova,7078.95,Standard,2014-04-01,
333595,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49798.0,Married,Nova,7079.17,Standard,2014-07-01,
891647,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,227303.0,Married,Nova,7079.79,Standard,2015-12-01,
483623,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70916.0,Divorced,Nova,7082.83,Standard,2015-01-01,
313477,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,62237.0,Married,Nova,7083.21,Standard,2013-07-01,
399666,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,7086.18,Standard,2017-10-01,
813439,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,65021.0,Divorced,Nova,7090.47,Standard,2014-03-01,
295533,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Nova,7091.74,Standard,2013-08-01,
829162,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Nova,7091.74,Standard,2014-01-01,
477598,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,57644.0,Married,Nova,7092.64,Standard,2016-12-01,
123773,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,85235.0,Married,Nova,7094.16,Standard,2012-11-01,
729542,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,81472.0,Married,Nova,7096.6,Standard,2015-09-01,2016-05-01
352582,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,49100.0,Married,Aurora,5469.54,2018 Promotion,2018-04-01,
513778,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,59355.0,Married,Nova,7098.02,Standard,2015-10-01,
324662,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Nova,7098.91,Standard,2014-05-01,
394248,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Married,Nova,7107.66,Standard,2012-12-01,
640555,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,99537.0,Married,Nova,7109.34,Standard,2012-10-01,
286370,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Nova,7116.55,Standard,2014-02-01,
902298,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Nova,7116.55,Standard,2014-11-01,
655480,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Married,Nova,7121.08,Standard,2016-10-01,
975944,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,47884.0,Married,Nova,7123.08,Standard,2013-04-01,
500115,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,76714.0,Married,Nova,7124.2,Standard,2018-06-01,
724139,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,54514.0,Divorced,Nova,7126.47,Standard,2014-12-01,
983713,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54846.0,Married,Nova,7126.6,Standard,2012-07-01,
918984,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,72997.0,Single,Nova,7130.29,Standard,2016-05-01,
989478,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,,Single,Nova,7131.73,Standard,2016-10-01,
372737,Canada,Ontario,Toronto,M2P 4F6,Male,High School or Below,79830.0,Married,Aurora,5498.94,2018 Promotion,2018-04-01,
837327,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,99726.0,Divorced,Nova,7145.3,Standard,2014-03-01,2016-10-01
861558,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,99726.0,Divorced,Nova,7145.3,Standard,2014-10-01,
487901,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,95901.0,Married,Nova,7147.62,Standard,2013-12-01,
579684,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95901.0,Married,Nova,7147.62,Standard,2015-10-01,2018-03-01
142545,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,69805.0,Married,Nova,7148.33,Standard,2013-04-01,
141181,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78483.0,Single,Nova,7150.23,Standard,2015-11-01,
336127,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,78483.0,Single,Nova,7150.23,Standard,2014-04-01,
796990,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,75462.0,Married,Nova,7153.67,Standard,2017-07-01,
513125,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,52545.0,Married,Nova,7154.09,Standard,2014-09-01,
907015,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,52545.0,Married,Nova,7154.09,Standard,2018-05-01,
923336,Canada,Ontario,Toronto,P1W 1K4,Male,Doctor,134476.0,Married,Nova,7155.34,Standard,2015-01-01,
915243,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,87890.0,Divorced,Nova,7155.47,Standard,2017-06-01,2018-02-01
434657,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,64489.0,Married,Nova,7163.8,Standard,2016-04-01,2018-03-01
142749,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,66023.0,Divorced,Nova,7164.4,Standard,2012-12-01,
102168,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,75265.0,Divorced,Nova,7166.34,Standard,2018-01-01,
242839,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,86947.0,Single,Nova,7173.91,Standard,2012-07-01,
258408,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,49612.0,Divorced,Aurora,5548.03,2018 Promotion,2018-04-01,
775678,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,48868.0,Divorced,Nova,7179.23,Standard,2018-11-01,
356561,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,56904.0,Married,Nova,7180.27,Standard,2016-08-01,
245929,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Single,Nova,7180.28,Standard,2015-02-01,
932249,Canada,Ontario,Ottawa,K1G 4Z0,Male,High School or Below,48263.0,Single,Nova,7183.07,Standard,2012-11-01,
